Attendance_Hours,Final_Marks
11.77704489622414,47.580941665420525
20.930681815633324,48.98833385712151
60.11805601931783,70.90133289100699
56.12467593371059,74.65032564489509
11.896719475243845,40.91564691122372
25.538051335306463,58.468418473298456
26.175235761165,59.67319321728183
57.03249205191099,67.9259033910001
11.379737642805491,35.08059432635977
17.28760073892017,45.60469043398792
65.99412597612326,79.48203572086717
22.498126343803353,51.134722860407265
55.69222754963123,62.84960261334107
26.672794673270857,50.812522730494344
16.96089749315416,52.683548879099845
27.022053369961785,56.24469452598779
60.55868522989614,69.0846821190996
69.89875276744,73.11525432464656
68.11539051968941,72.0989045146256
37.80284707329184,54.28937261415341
56.76595955994523,76.45985822731983
24.348900679107466,50.56284799349703
30.520341118270927,61.345963163262944
72.74350729647838,83.97833390785145
10.910134645751523,50.446621813615565
15.985597159812766,45.83469701631614
24.552037860221912,54.29466938179401
11.85725427116738,45.80764910362911
22.70048045628581,46.83173092449227
50.81290926787845,67.02825104254725
39.499718541474856,53.85466031493842
72.48701977538823,82.18190683000194
67.22104932169086,71.28743817435347
33.927214618851316,57.969405588789854
28.159640340190474,55.49625952782595
36.57846857170868,56.99470941733396
51.320645976036545,68.59379199539464
28.764454857601336,52.00770914568805
53.69042354943938,71.2016982620059
38.65881565338683,52.59950942545967
48.643302659638614,64.95354922755136
40.52885703947217,69.95907351502751
30.612603167934235,50.30464496093924
76.39173148735097,74.80714089105123
63.45240559118326,74.29574204388621
19.80792230365168,50.80187006152383
70.79275831285389,77.14952965279474
44.120183877465955,64.5060275894713
72.61865588258641,79.48293528410206
65.98986791631206,78.54343316793714
39.764945312846336,61.93156594106573
11.572851582408218,44.5801375181114
28.807415156946227,57.76657608448677
47.914395026260685,73.45660718760642
54.34347538783031,66.5085689620023
28.05213798032416,49.15342246680888
19.75492518509769,55.41286593898371
68.44511657595095,73.62065246820748
78.90815264924865,68.59072859455415
46.79831276118801,67.63626476634612
22.017550009381246,48.33213407492101
29.061512856355826,54.07809001665711
11.287347358322672,47.30357533200641
74.00091645923493,77.9529566285128
18.24257580230988,52.66854698685014
50.35615328599775,63.00064479014966
29.18386544810442,57.15746171493263
48.792460176105536,63.098496700133175
55.59942718463049,71.49376599675276
68.08192625950412,77.11780054981733
24.449489023242222,47.54755100139813
10.769708006093634,50.81476458392198
19.58199410481651,47.11117982683802
73.00130492936736,80.54094145608941
71.17230542937607,77.42258928169474
51.81891715192158,75.10037695993641
52.03618023035574,64.90076020331861
56.55256721823788,66.52969962852795
22.27598950364147,51.04089672238207
74.00883621474719,75.48851919320222
39.31393674244512,63.65667788093281
36.81969697746482,50.32829544654947
46.324239369798626,57.89370758916754
13.287617674253854,41.304794229230964
21.639835812925558,55.57145586633065
61.662353149845934,79.3842434378326
15.795906754758853,47.37570728469206
52.220647662647174,65.26621521537353
27.174437677692467,53.937479654412144
37.25069298293836,64.43473800451014
30.20856157394899,50.46751511602163
34.89709015254644,58.640389989947145
60.33321336289718,75.04259483036074
30.79852009362225,57.90473089651035
49.648324820782804,65.77207049338513
43.32352815393698,66.6669945398042
56.45698157538537,54.712329322696505
75.57808175273306,81.17841747402106
61.28004680471752,67.36964498672164
25.045826501352973,43.3697487663942
12.182819454289927,48.64742272476987
28.358483100987755,61.04753427630867
51.65545514901784,65.14048500137045
13.599806943897525,51.56427620796345
44.74563730408654,70.4342099419865
51.778999424182246,72.46407198001135
33.397072357187255,64.8983588254506
63.96385426220753,75.69256458646322
17.461877719364026,49.10810705418998
15.259644721506614,39.61999330126747
60.97321293425223,69.25629402647637
44.68439213443389,58.125963090635985
58.18816774994152,79.94879746245984
40.437913702262236,59.339527788969434
27.248142326737476,54.24009519729117
67.33716223719398,76.42600799879932
65.95911152782855,73.19756799577655
58.62875295980987,77.7896316820587
29.050159606097388,51.41183299437644
51.3161466808361,66.63111061660426
35.26817278580188,53.9217334644107
16.410745132864392,41.605260010328664
74.211950282357,74.04712968665208
19.5773041643273,49.60346809692159
76.51661476745618,76.11179626114179
41.2204041070569,57.148097154159174
